geografia_key,ubigeo,dominio_cod,dominio,estrato_cod,estrato,latitud,longitud,altitud
5230,10502,7,Selva,7,Área de Empadronamiento Rural compuesto,-6.184256667,-78.357391667,1622.0
5231,10707,7,Selva,8,Área de Empadronamiento Rural simple,-5.976618333,-78.454361667,1481.0
5232,10707,7,Selva,8,Área de Empadronamiento Rural simple,-5.995308333,-78.47853,1302.0
5233,21801,2,Costa Centro,2,De 100 000 a 499 999 habitantes,-9.068197193,-78.589069143,13.3530869042
5234,21803,2,Costa Centro,2,De 100 000 a 499 999 habitantes,-9.017607874,-78.615787558,27.4215030196
5235,21801,2,Costa Centro,2,De 100 000 a 499 999 habitantes,-8.909081316,-78.52478762,134.747911136
5236,21809,2,Costa Centro,2,De 100 000 a 499 999 habitantes,-9.110056053,-78.538520624,15.8063420802
5237,21809,2,Costa Centro,2,De 100 000 a 499 999 habitantes,-9.101820043,-78.522856811,60.071830231
5238,21806,2,Costa Centro,5,De 2 000 a 19 999 habitantes,-9.143345282,-78.276363889,267.377675482
5239,21808,2,Costa Centro,5,De 2 000 a 19 999 habitantes,-8.983051889,-78.603743004,31.1693030366
5240,20801,2,Costa Centro,7,Área de Empadronamiento Rural compuesto,-9.515409115,-78.252032347,123.0
5241,20801,2,Costa Centro,7,Área de Empadronamiento Rural compuesto,-9.523416134,-78.245942294,137.0
5242,20105,5,Sierra Centro,2,De 100 000 a 499 999 habitantes,-9.524448376,-77.522079813,3084.5112123
5243,20105,5,Sierra Centro,2,De 100 000 a 499 999 habitantes,-9.504303534,-77.51549305,3184.8396683
5244,21201,5,Sierra Centro,5,De 2 000 a 19 999 habitantes,-9.046447241,-77.811864087,2283.90523408
5245,20901,5,Sierra Centro,6,De 500 a 1 999 habitantes,-8.571318632,-77.894791047,3165.80705155
5246,20108,5,Sierra Centro,7,Área de Empadronamiento Rural compuesto,-9.62302,-77.474996667,3540.0
5247,20108,5,Sierra Centro,7,Área de Empadronamiento Rural compuesto,-9.627708333,-77.479923333,3611.0
5248,20105,5,Sierra Centro,8,Área de Empadronamiento Rural simple,-9.446602279,-77.556447692,3211.0
5249,20105,5,Sierra Centro,8,Área de Empadronamiento Rural simple,-9.455497672,-77.568070072,3675.0
5250,21308,5,Sierra Centro,7,Área de Empadronamiento Rural compuesto,-8.90762,-77.33311,3127.0
5251,21308,5,Sierra Centro,7,Área de Empadronamiento Rural compuesto,-8.913149977,-77.323789986,3256.0
5252,20703,5,Sierra Centro,7,Área de Empadronamiento Rural compuesto,-8.977898333,-77.300705,3293.0
5253,20703,5,Sierra Centro,7,Área de Empadronamiento Rural compuesto,-9.00437,-77.293193333,3512.0
5254,20601,5,Sierra Centro,8,Área de Empadronamiento Rural simple,-9.32982,-77.67626,3664.0
5255,20601,5,Sierra Centro,8,Área de Empadronamiento Rural simple,-9.331311667,-77.679748333,3837.0
5256,20601,5,Sierra Centro,8,Área de Empadronamiento Rural simple,-9.34625,-77.663941667,4008.0
5257,30101,6,Sierra Sur,3,De 50 000 a 99 999 habitantes,-13.637647045,-72.871420396,2386.15794597
5258,30401,6,Sierra Sur,5,De 2 000 a 19 999 habitantes,-14.296743694,-73.248395776,2904.88767258
5259,30201,6,Sierra Sur,3,De 50 000 a 99 999 habitantes,-13.660077514,-73.377911212,2911.407253
5260,30201,6,Sierra Sur,3,De 50 000 a 99 999 habitantes,-13.663783919,-73.408247186,2842.51355768
5261,30107,6,Sierra Sur,7,Área de Empadronamiento Rural compuesto,-13.813843333,-73.045843333,2813.0
5262,30107,6,Sierra Sur,7,Área de Empadronamiento Rural compuesto,-13.831305,-73.035535,2647.0
5263,30102,6,Sierra Sur,6,De 500 a 1 999 habitantes,-13.87726204,-73.02629198,2052.30843887
5264,30414,6,Sierra Sur,7,Área de Empadronamiento Rural compuesto,-14.111033333,-73.167643333,2453.0
5265,30414,6,Sierra Sur,7,Área de Empadronamiento Rural compuesto,-14.112335,-73.125305,3335.0
5266,30415,6,Sierra Sur,7,Área de Empadronamiento Rural compuesto,-13.911015,-73.120493333,3217.0
5267,30415,6,Sierra Sur,7,Área de Empadronamiento Rural compuesto,-13.912593333,-73.126615,3401.3
5268,30502,6,Sierra Sur,6,De 500 a 1 999 habitantes,-13.747305252,-72.358597131,3551.13489774
5269,30207,6,Sierra Sur,7,Área de Empadronamiento Rural compuesto,-13.607641667,-73.162406667,3070.0
5270,30101,6,Sierra Sur,7,Área de Empadronamiento Rural compuesto,-13.650245,-72.852086666,2627.0
5271,30101,6,Sierra Sur,7,Área de Empadronamiento Rural compuesto,-13.649205953,-72.86730622,2893.0
5272,40104,6,Sierra Sur,1,De 500 000 a más habitantes,-16.315024993,-71.54526395,2746.74517041
5273,40112,6,Sierra Sur,1,De 500 000 a más habitantes,-16.418556814,-71.492251945,2489.81606778
5274,40104,6,Sierra Sur,1,De 500 000 a más habitantes,-16.373459636,-71.628188969,2335.64273773
5275,40103,6,Sierra Sur,1,De 500 000 a más habitantes,-16.334691321,-71.547240879,2624.02296474
5276,40102,6,Sierra Sur,1,De 500 000 a más habitantes,-16.375960303,-71.516708917,2525.39847587
5277,40103,6,Sierra Sur,1,De 500 000 a más habitantes,-16.356784268,-71.546077715,2515.05874753
5278,40109,6,Sierra Sur,1,De 500 000 a más habitantes,-16.403526976,-71.490141426,2526.68712161
5279,40110,6,Sierra Sur,1,De 500 000 a más habitantes,-16.369994205,-71.493367295,2726.9844385
5280,40103,6,Sierra Sur,1,De 500 000 a más habitantes,-16.385220053,-71.549779201,2378.91123563
5281,40208,3,Costa Sur,4,De 20 000 a 49 999 habitantes,-16.599813272,-72.691491662,100.623809522
5282,40108,3,Costa Sur,4,De 20 000 a 49 999 habitantes,-16.423917201,-71.815356812,1634.12924672
5283,40206,3,Costa Sur,5,De 2 000 a 19 999 habitantes,-16.401935956,-73.221193376,9.31883376463
5284,40520,3,Costa Sur,4,De 20 000 a 49 999 habitantes,-16.295271334,-72.177807172,1572.17722831
5285,40108,3,Costa Sur,4,De 20 000 a 49 999 habitantes,-16.529958872,-71.783364526,1705.27796625
5286,40307,3,Costa Sur,5,De 2 000 a 19 999 habitantes,-15.852830713,-74.242318901,63.3874109792
5287,40128,6,Sierra Sur,4,De 20 000 a 49 999 habitantes,-16.319598111,-71.629769943,2559.05479203
5288,40203,3,Costa Sur,7,Área de Empadronamiento Rural compuesto,-15.969336666,-73.19036,993.0
5289,40401,3,Costa Sur,7,Área de Empadronamiento Rural compuesto,-16.045953333,-72.486103333,667.0
5290,40401,3,Costa Sur,7,Área de Empadronamiento Rural compuesto,-16.040256667,-72.489655,688.0
5291,40106,6,Sierra Sur,7,Área de Empadronamiento Rural compuesto,-16.383878367,-71.363620446,3344.0
5292,40106,6,Sierra Sur,7,Área de Empadronamiento Rural compuesto,-16.392489986,-71.383985131,3121.0
5293,40519,6,Sierra Sur,6,De 500 a 1 999 habitantes,-15.651172282,-71.660033584,3425.31605355
5294,50101,5,Sierra Centro,2,De 100 000 a 499 999 habitantes,-13.159674405,-74.234805092,2871.120422
5295,50110,5,Sierra Centro,2,De 100 000 a 499 999 habitantes,-13.169980954,-74.219555541,2819.73389288
5296,50101,5,Sierra Centro,2,De 100 000 a 499 999 habitantes,-13.158781415,-74.221239217,2743.69938683
5297,50101,5,Sierra Centro,2,De 100 000 a 499 999 habitantes,-13.160620619,-74.231551758,2821.36959253
5298,50401,5,Sierra Centro,4,De 20 000 a 49 999 habitantes,-12.948074794,-74.245076239,2621.48546609
5299,50408,7,Selva,5,De 2 000 a 19 999 habitantes,-12.359803386,-73.959065623,506.670627123
5300,50507,7,Selva,5,De 2 000 a 19 999 habitantes,-12.686834512,-73.741376668,715.742062096
5301,50903,5,Sierra Centro,6,De 500 a 1 999 habitantes,-13.848665715,-73.754162294,3670.54368293
5302,50701,5,Sierra Centro,7,Área de Empadronamiento Rural compuesto,-14.608981666,-73.646261667,4460.0
5303,50701,5,Sierra Centro,7,Área de Empadronamiento Rural compuesto,-14.755849982,-73.639729983,4270.6
5304,50203,5,Sierra Centro,7,Área de Empadronamiento Rural compuesto,-13.562828333,-74.175411667,3274.0
5305,50203,5,Sierra Centro,7,Área de Empadronamiento Rural compuesto,-13.56633,-74.168191667,3261.0
5306,51002,5,Sierra Centro,8,Área de Empadronamiento Rural simple,-13.631778333,-74.231468333,2602.0
5307,51002,5,Sierra Centro,8,Área de Empadronamiento Rural simple,-13.657023333,-74.209543333,3515.0
5308,50410,5,Sierra Centro,7,Área de Empadronamiento Rural compuesto,-12.826661667,-74.111405,4026.0
5309,50612,5,Sierra Centro,7,Área de Empadronamiento Rural compuesto,-14.336735,-74.753418333,3590.0
5310,50612,5,Sierra Centro,7,Área de Empadronamiento Rural compuesto,-14.371996667,-74.753466667,3133.0
5311,50612,5,Sierra Centro,7,Área de Empadronamiento Rural compuesto,-14.387093333,-74.723498333,3353.0
5312,50702,5,Sierra Centro,6,De 500 a 1 999 habitantes,-15.093783873,-73.74917495,3199.6742404
5313,50606,5,Sierra Centro,7,Área de Empadronamiento Rural compuesto,-14.40206,-73.879911667,3688.0
5314,60101,4,Sierra Norte,2,De 100 000 a 499 999 habitantes,-7.159949857,-78.516858149,2742.86170067
5315,60101,4,Sierra Norte,2,De 100 000 a 499 999 habitantes,-7.18333418,-78.492868185,2700.35550363
5316,60601,4,Sierra Norte,4,De 20 000 a 49 999 habitantes,-6.377859968,-78.819280267,2650.3010986
5317,60201,4,Sierra Norte,5,De 2 000 a 19 999 habitantes,-7.623779383,-78.0420738,2690.76316798
5318,61201,4,Sierra Norte,5,De 2 000 a 19 999 habitantes,-7.114639955,-78.821070092,2425.06830017
5319,60701,4,Sierra Norte,5,De 2 000 a 19 999 habitantes,-6.682054176,-78.516594445,2485.87226159
5320,60904,7,Selva,5,De 2 000 a 19 999 habitantes,-5.394342777,-78.905981237,1499.98135833
5321,60701,4,Sierra Norte,7,Área de Empadronamiento Rural compuesto,-6.706908122,-78.435352209,3386.0
5322,60108,4,Sierra Norte,7,Área de Empadronamiento Rural compuesto,-7.143662363,-78.463384699,2735.0
5323,60108,4,Sierra Norte,7,Área de Empadronamiento Rural compuesto,-7.124452695,-78.454439456,2746.0
5324,61309,4,Sierra Norte,6,De 500 a 1 999 habitantes,-6.563271099,-79.051656047,2477.39303965
5325,60415,4,Sierra Norte,7,Área de Empadronamiento Rural compuesto,-6.314598333,-79.010585,2115.0
5326,60415,4,Sierra Norte,7,Área de Empadronamiento Rural compuesto,-6.345281667,-78.977373333,1397.0
5327,60202,4,Sierra Norte,7,Área de Empadronamiento Rural compuesto,-7.618031667,-78.285053333,3387.0
5328,60202,4,Sierra Norte,7,Área de Empadronamiento Rural compuesto,-7.597625,-78.276561667,3091.0
5329,61113,4,Sierra Norte,7,Área de Empadronamiento Rural compuesto,-7.08565,-79.025841667,1713.0
5330,61113,4,Sierra Norte,7,Área de Empadronamiento Rural compuesto,-7.089421667,-79.01425,1285.0
5331,60101,4,Sierra Norte,7,Área de Empadronamiento Rural compuesto,-7.089363588,-78.579278326,3200.0
5332,60101,4,Sierra Norte,7,Área de Empadronamiento Rural compuesto,-7.10048,-78.577781667,3134.0
5333,60307,4,Sierra Norte,7,Área de Empadronamiento Rural compuesto,-6.609995,-78.281455,3685.0
5334,60307,4,Sierra Norte,7,Área de Empadronamiento Rural compuesto,-6.645085,-78.284538333,3624.0
5335,60607,7,Selva,8,Área de Empadronamiento Rural simple,-6.191521667,-79.009655,1900.0
5336,60607,7,Selva,8,Área de Empadronamiento Rural simple,-6.190071667,-78.994515,2068.0
5337,60901,7,Selva,7,Área de Empadronamiento Rural compuesto,-5.03767,-79.068381667,805.0
5338,60901,7,Selva,7,Área de Empadronamiento Rural compuesto,-5.042465,-79.045811667,1383.0
5339,70107,8,Lima Metropolitana,1,De 500 000 a más habitantes,-11.854176946,-77.114470825,177.031319777
5340,70106,8,Lima Metropolitana,1,De 500 000 a más habitantes,-11.870550126,-77.119222913,62.54288949
5341,70101,8,Lima Metropolitana,1,De 500 000 a más habitantes,-12.048592135,-77.131413436,10.4792634337
5342,70106,8,Lima Metropolitana,1,De 500 000 a más habitantes,-11.87741425,-77.117337228,141.260310397
5343,70101,8,Lima Metropolitana,1,De 500 000 a más habitantes,-12.001517416,-77.118121626,18.866305044
5344,70101,8,Lima Metropolitana,1,De 500 000 a más habitantes,-12.043172091,-77.138658422,6.23488260607
5345,70106,8,Lima Metropolitana,1,De 500 000 a más habitantes,-11.899458688,-77.126596125,89.610478017
5346,70101,8,Lima Metropolitana,1,De 500 000 a más habitantes,-12.054831279,-77.109795925,34.9706194493
5347,70106,8,Lima Metropolitana,1,De 500 000 a más habitantes,-11.838341455,-77.156819062,162.617262037
5348,70106,8,Lima Metropolitana,1,De 500 000 a más habitantes,-11.869260806,-77.128924903,47.437016127
5349,70101,8,Lima Metropolitana,1,De 500 000 a más habitantes,-12.025375013,-77.099929246,41.0377240353
5350,70106,8,Lima Metropolitana,1,De 500 000 a más habitantes,-11.938772254,-77.110373263,67.2011887752
5351,70104,8,Lima Metropolitana,1,De 500 000 a más habitantes,-12.073642951,-77.113110501,27.9701209133
5352,80104,6,Sierra Sur,2,De 100 000 a 499 999 habitantes,-13.553120312,-71.8589401,3180.15097896
5353,80106,6,Sierra Sur,2,De 100 000 a 499 999 habitantes,-13.540990108,-71.986506525,3466.54676863
5354,80106,6,Sierra Sur,2,De 100 000 a 499 999 habitantes,-13.53464513,-71.984680577,3423.38070326
5355,80108,6,Sierra Sur,2,De 100 000 a 499 999 habitantes,-13.535148618,-71.961278891,3322.39013574
5356,80705,6,Sierra Sur,5,De 2 000 a 19 999 habitantes,-14.498744683,-71.775088776,4051.98724059
5357,80608,6,Sierra Sur,5,De 2 000 a 19 999 habitantes,-14.146850926,-71.409728483,3515.49256984
5358,81208,6,Sierra Sur,5,De 2 000 a 19 999 habitantes,-13.639081202,-71.738905562,3111.28070709
5359,80408,7,Selva,5,De 2 000 a 19 999 habitantes,-12.680335844,-72.278509361,1160.77365806
5360,81001,6,Sierra Sur,6,De 500 a 1 999 habitantes,-13.759461119,-71.852427083,3094.96371599
5361,81101,6,Sierra Sur,7,Área de Empadronamiento Rural compuesto,-13.429916667,-71.509206667,3465.0
5362,81101,6,Sierra Sur,7,Área de Empadronamiento Rural compuesto,-13.452521667,-71.447485,3900.0
5363,80701,6,Sierra Sur,7,Área de Empadronamiento Rural compuesto,-14.5615,-72.148265,3939.0
5364,80701,6,Sierra Sur,7,Área de Empadronamiento Rural compuesto,-14.576208333,-72.16766,4034.0
5365,80909,6,Sierra Sur,8,Área de Empadronamiento Rural simple,-13.021683312,-72.966014955,3745.0
5366,80909,6,Sierra Sur,8,Área de Empadronamiento Rural simple,-13.048855,-72.93496,2612.0
5367,80503,6,Sierra Sur,7,Área de Empadronamiento Rural compuesto,-14.595316667,-71.280283333,4064.0
5368,80503,6,Sierra Sur,7,Área de Empadronamiento Rural compuesto,-14.629126667,-71.284328333,4058.0
5369,81303,6,Sierra Sur,7,Área de Empadronamiento Rural compuesto,-13.316307774,-72.098929814,2884.0
5370,81303,6,Sierra Sur,7,Área de Empadronamiento Rural compuesto,-13.338893333,-72.091793333,3574.0
5371,81106,7,Selva,8,Área de Empadronamiento Rural simple,-12.889028333,-71.358908333,508.0
5372,81106,7,Selva,8,Área de Empadronamiento Rural simple,-13.020553333,-71.262903333,725.0
5373,90101,5,Sierra Centro,4,De 20 000 a 49 999 habitantes,-12.78064551,-74.959253802,3698.37885045
5374,90118,5,Sierra Centro,4,De 20 000 a 49 999 habitantes,-12.785182984,-74.9810661,3689.15246457
5375,90701,5,Sierra Centro,5,De 2 000 a 19 999 habitantes,-12.404545,-74.864844988,3280.1615408
5376,90206,5,Sierra Centro,5,De 2 000 a 19 999 habitantes,-12.727548941,-74.667928147,3816.71118945
5377,90601,5,Sierra Centro,6,De 500 a 1 999 habitantes,-13.605729552,-75.352079031,2728.90438639
5378,90504,5,Sierra Centro,7,Área de Empadronamiento Rural compuesto,-12.730068333,-74.523606667,3169.0
5379,90504,5,Sierra Centro,7,Área de Empadronamiento Rural compuesto,-12.74569,-74.505305,3210.0
5380,90412,5,Sierra Centro,6,De 500 a 1 999 habitantes,-13.073711039,-75.644826999,2882.6707352
5381,90402,5,Sierra Centro,8,Área de Empadronamiento Rural simple,-13.122593333,-75.506995,3656.0
5382,90402,5,Sierra Centro,8,Área de Empadronamiento Rural simple,-13.059152316,-75.430259251,4476.0
5383,90402,5,Sierra Centro,8,Área de Empadronamiento Rural simple,-13.062353336,-75.424825065,4280.0
5384,90402,5,Sierra Centro,8,Área de Empadronamiento Rural simple,-13.042939346,-75.420130808,4398.0
5385,90402,5,Sierra Centro,8,Área de Empadronamiento Rural simple,-13.042076122,-75.422479215,4422.0
5386,90402,5,Sierra Centro,8,Área de Empadronamiento Rural simple,-13.03901165,-75.417295892,4588.0
5387,90714,5,Sierra Centro,7,Área de Empadronamiento Rural compuesto,-12.269345,-74.808743333,3002.0
5388,90714,5,Sierra Centro,7,Área de Empadronamiento Rural compuesto,-12.262598333,-74.812935,3018.0
5389,90502,5,Sierra Centro,7,Área de Empadronamiento Rural compuesto,-12.640804991,-74.570458333,3414.0
5390,90502,5,Sierra Centro,7,Área de Empadronamiento Rural compuesto,-12.66341,-74.583211667,3150.0
5391,90301,5,Sierra Centro,7,Área de Empadronamiento Rural compuesto,-13.001943333,-74.742053333,3348.0
5392,90603,5,Sierra Centro,7,Área de Empadronamiento Rural compuesto,-14.005056667,-75.140918333,3424.0
5393,90603,5,Sierra Centro,7,Área de Empadronamiento Rural compuesto,-14.028178333,-75.162153333,3341.0
5394,100101,7,Selva,2,De 100 000 a 499 999 habitantes,-9.924423534,-76.245184182,1970.64007309
5395,100101,7,Selva,2,De 100 000 a 499 999 habitantes,-9.917054258,-76.239476075,1926.69331163
5396,100102,7,Selva,2,De 100 000 a 499 999 habitantes,-9.921698435,-76.230635719,1887.34387044
5397,100401,5,Sierra Centro,5,De 2 000 a 19 999 habitantes,-9.036256263,-76.957003556,3183.5698482
5398,100605,7,Selva,5,De 2 000 a 19 999 habitantes,-9.221482199,-75.986834686,626.976082854
5399,100601,7,Selva,3,De 50 000 a 99 999 habitantes,-9.29032667,-75.992242658,663.358358249
5400,100604,7,Selva,5,De 2 000 a 19 999 habitantes,-8.92648415,-76.108667302,565.661202004
5401,100401,5,Sierra Centro,7,Área de Empadronamiento Rural compuesto,-9.028718333,-76.954695,3309.0
5402,100401,5,Sierra Centro,7,Área de Empadronamiento Rural compuesto,-9.049773333,-76.959825,2696.0
5403,100113,5,Sierra Centro,8,Área de Empadronamiento Rural simple,-9.632951667,-75.855803333,931.0
5404,100113,5,Sierra Centro,8,Área de Empadronamiento Rural simple,-9.652163333,-75.855538333,1472.0
5405,100323,5,Sierra Centro,8,Área de Empadronamiento Rural simple,-9.730343333,-76.74768,3529.0
5406,100323,5,Sierra Centro,8,Área de Empadronamiento Rural simple,-9.74534,-76.729826667,3703.0
5407,100323,5,Sierra Centro,8,Área de Empadronamiento Rural simple,-9.727278021,-76.747603425,3507.0
5408,101007,5,Sierra Centro,8,Área de Empadronamiento Rural simple,-10.173296667,-76.590271667,4044.0
5409,101007,5,Sierra Centro,8,Área de Empadronamiento Rural simple,-10.175126667,-76.593518333,3986.0
5410,101007,5,Sierra Centro,8,Área de Empadronamiento Rural simple,-10.157526667,-76.601618333,4027.0
5411,101007,5,Sierra Centro,8,Área de Empadronamiento Rural simple,-10.166106667,-76.62789,3670.0
5412,101007,5,Sierra Centro,8,Área de Empadronamiento Rural simple,-10.189135,-76.618375,3653.0
5413,101007,5,Sierra Centro,8,Área de Empadronamiento Rural simple,-10.167715,-76.626333333,3698.0
5414,101007,5,Sierra Centro,8,Área de Empadronamiento Rural simple,-10.164238333,-76.59419,4020.0
5415,100104,5,Sierra Centro,7,Área de Empadronamiento Rural compuesto,-9.787081667,-76.15875,2918.0
5416,100104,5,Sierra Centro,7,Área de Empadronamiento Rural compuesto,-9.787485,-76.163986667,2746.0
5417,100507,7,Selva,7,Área de Empadronamiento Rural compuesto,-9.292301667,-76.472331667,1098.0
5418,100507,7,Selva,7,Área de Empadronamiento Rural compuesto,-9.262308333,-76.500553333,1262.0
5419,100602,7,Selva,7,Área de Empadronamiento Rural compuesto,-9.174753499,-75.959211904,656.0
5420,100602,7,Selva,7,Área de Empadronamiento Rural compuesto,-9.177284787,-75.894921513,1268.0
5421,110101,2,Costa Centro,2,De 100 000 a 499 999 habitantes,-14.05663883,-75.73628868,411.159631521
5422,110102,2,Costa Centro,2,De 100 000 a 499 999 habitantes,-14.040473684,-75.714916346,428.559308909
5423,110101,2,Costa Centro,2,De 100 000 a 499 999 habitantes,-14.076301713,-75.78282452,465.778458231
5424,110101,2,Costa Centro,2,De 100 000 a 499 999 habitantes,-14.078544843,-75.746584209,403.492815164
5425,110101,2,Costa Centro,2,De 100 000 a 499 999 habitantes,-14.083937743,-75.737360877,401.525617883
5426,110101,2,Costa Centro,2,De 100 000 a 499 999 habitantes,-14.050049766,-75.743670654,416.226031419
5427,110102,2,Costa Centro,2,De 100 000 a 499 999 habitantes,-14.040261643,-75.701727209,449.468086025
5428,110103,2,Costa Centro,4,De 20 000 a 49 999 habitantes,-14.112967048,-75.677537858,417.914640694
5429,110113,2,Costa Centro,5,De 2 000 a 19 999 habitantes,-14.155737314,-75.694978617,405.948673667
5430,110206,2,Costa Centro,4,De 20 000 a 49 999 habitantes,-13.404574876,-76.147426896,103.781700786
5431,110210,2,Costa Centro,2,De 100 000 a 499 999 habitantes,-13.423103689,-76.171882508,64.7380533996
5432,110201,2,Costa Centro,2,De 100 000 a 499 999 habitantes,-13.422643592,-76.133500399,94.0581255001
5433,110507,2,Costa Centro,2,De 100 000 a 499 999 habitantes,-13.680368944,-76.160980262,75.1981614585
5434,110207,2,Costa Centro,2,De 100 000 a 499 999 habitantes,-13.390207474,-76.143005124,119.502061114
5435,110108,2,Costa Centro,4,De 20 000 a 49 999 habitantes,-13.985492702,-75.777471414,428.980138265
5436,110211,2,Costa Centro,5,De 2 000 a 19 999 habitantes,-13.458392577,-76.184439823,5.85227076882
5437,110301,2,Costa Centro,4,De 20 000 a 49 999 habitantes,-14.833192397,-74.933348273,591.44622801
5438,110504,2,Costa Centro,5,De 2 000 a 19 999 habitantes,-13.69078157,-76.022199113,218.800231738
5439,110202,2,Costa Centro,7,Área de Empadronamiento Rural compuesto,-13.451205,-76.085331667,132.0
5440,110202,2,Costa Centro,7,Área de Empadronamiento Rural compuesto,-13.466374308,-76.088080454,136.0
5441,110111,2,Costa Centro,8,Área de Empadronamiento Rural simple,-14.232138333,-75.699121667,378.0
5442,110111,2,Costa Centro,8,Área de Empadronamiento Rural simple,-14.248041667,-75.680238333,384.0
5443,120107,5,Sierra Centro,2,De 100 000 a 499 999 habitantes,-12.073603818,-75.1886531,3301.96915583
5444,120114,5,Sierra Centro,2,De 100 000 a 499 999 habitantes,-12.030392589,-75.2391494,3251.04413515
5445,120114,5,Sierra Centro,2,De 100 000 a 499 999 habitantes,-12.046084172,-75.224960858,3268.01869499
5446,120101,5,Sierra Centro,2,De 100 000 a 499 999 habitantes,-12.076972832,-75.214254624,3234.62985951
5447,120114,5,Sierra Centro,2,De 100 000 a 499 999 habitantes,-12.024346834,-75.236462432,3262.09564902
5448,120125,5,Sierra Centro,5,De 2 000 a 19 999 habitantes,-12.047762803,-75.256429285,3216.54193869
5449,120133,5,Sierra Centro,5,De 2 000 a 19 999 habitantes,-12.1448877,-75.15660859,3293.68204979
5450,120213,5,Sierra Centro,5,De 2 000 a 19 999 habitantes,-11.973093921,-75.306061028,3259.15040628
5451,120210,5,Sierra Centro,5,De 2 000 a 19 999 habitantes,-11.894826244,-75.343918822,3278.48791243
5452,120401,5,Sierra Centro,5,De 2 000 a 19 999 habitantes,-11.7700223,-75.498705381,3377.91822226
5453,120701,5,Sierra Centro,4,De 20 000 a 49 999 habitantes,-11.467669093,-75.686834045,3459.62709887
5454,120305,7,Selva,4,De 20 000 a 49 999 habitantes,-11.128650257,-75.369713202,862.310520359
5455,120904,5,Sierra Centro,6,De 500 a 1 999 habitantes,-12.043430775,-75.323575097,3316.45187632
5456,120802,5,Sierra Centro,8,Área de Empadronamiento Rural simple,-11.707601667,-75.872206667,3886.0
5457,120802,5,Sierra Centro,8,Área de Empadronamiento Rural simple,-11.768438375,-75.845065118,4531.0
5458,120802,5,Sierra Centro,8,Área de Empadronamiento Rural simple,-11.710468333,-75.867611667,4020.0
5459,120802,5,Sierra Centro,8,Área de Empadronamiento Rural simple,-11.740963333,-75.905998333,4069.0
5460,120802,5,Sierra Centro,8,Área de Empadronamiento Rural simple,-11.712428068,-75.876779346,3878.89
5461,120403,5,Sierra Centro,7,Área de Empadronamiento Rural compuesto,-11.863328334,-75.367453333,3318.0
5462,120901,5,Sierra Centro,7,Área de Empadronamiento Rural compuesto,-12.050775358,-75.313685061,3306.0
5463,120901,5,Sierra Centro,7,Área de Empadronamiento Rural compuesto,-12.051849497,-75.303851477,3304.0
5464,120502,5,Sierra Centro,7,Área de Empadronamiento Rural compuesto,-10.925375107,-76.098515158,4095.0
5465,120502,5,Sierra Centro,7,Área de Empadronamiento Rural compuesto,-10.933163,-76.098298,4112.0
5466,120502,5,Sierra Centro,7,Área de Empadronamiento Rural compuesto,-10.94453,-76.103022,4101.0
5467,120412,5,Sierra Centro,6,De 500 a 1 999 habitantes,-11.759736522,-75.436583717,3445.22463884
5468,120302,7,Selva,7,Área de Empadronamiento Rural compuesto,-10.85214424,-74.94304608,562.0
5469,120302,7,Selva,7,Área de Empadronamiento Rural compuesto,-10.869765936,-74.91978676,550.0
5470,130102,1,Costa Norte,1,De 500 000 a más habitantes,-8.062833346,-79.01017968,146.623718875
5471,130101,1,Costa Norte,1,De 500 000 a más habitantes,-8.094476253,-79.035857276,50.2569920224
5472,130105,1,Costa Norte,1,De 500 000 a más habitantes,-8.069785045,-79.06223937,82.7031318197
5473,130101,1,Costa Norte,1,De 500 000 a más habitantes,-8.098305974,-79.019563722,52.9829578703
5474,130101,1,Costa Norte,1,De 500 000 a más habitantes,-8.106999915,-79.005705685,47.9346154891
5475,130102,1,Costa Norte,1,De 500 000 a más habitantes,-8.073750052,-78.999811914,103.177011471
5476,130105,1,Costa Norte,1,De 500 000 a más habitantes,-8.063074276,-79.080972466,69.7654853919
5477,130101,1,Costa Norte,1,De 500 000 a más habitantes,-8.105465495,-79.023434468,43.9029160295
5478,130109,1,Costa Norte,5,De 2 000 a 19 999 habitantes,-8.223344243,-78.975090677,6.0
5479,130205,1,Costa Norte,4,De 20 000 a 49 999 habitantes,-7.729648552,-79.307667414,81.5748042756
5480,130704,1,Costa Norte,4,De 20 000 a 49 999 habitantes,-7.404942566,-79.560223646,26.8682219923
5481,130702,1,Costa Norte,4,De 20 000 a 49 999 habitantes,-7.249611659,-79.464561734,98.1243714768
5482,130104,1,Costa Norte,3,De 50 000 a 99 999 habitantes,-8.084662288,-79.117689352,13.3035299116
5483,130104,1,Costa Norte,3,De 50 000 a 99 999 habitantes,-8.03781021,-79.071866372,102.709689265
5484,130808,4,Sierra Norte,5,De 2 000 a 19 999 habitantes,-8.033213947,-77.478797597,3102.19362243
5485,130901,4,Sierra Norte,4,De 20 000 a 49 999 habitantes,-7.817260845,-78.007778275,3166.42199262
5486,130702,1,Costa Norte,7,Área de Empadronamiento Rural compuesto,-7.31234966,-79.499920356,79.0
5487,130702,1,Costa Norte,7,Área de Empadronamiento Rural compuesto,-7.31131779,-79.538103506,46.0
5488,130801,4,Sierra Norte,7,Área de Empadronamiento Rural compuesto,-8.324506667,-77.226566667,3482.0
